,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
2021-05-14,127.72987428829084,269.4404638405054,114.97510068764983,120.44753003730166,59.05537150133199,43.06960999462124,49.79104713057874,120.75690635271962,58.35742933787928,112.40412589916284
2021-05-15,125.85420369001814,268.67778761787565,118.65044490294572,122.21461048332255,59.06574594139498,42.86487143934649,49.86733604732851,119.52092667189616,55.90087392680061,116.99511035844753
2021-05-16,126.245169771766,270.8172541446603,118.51302929722125,120.4177702141165,58.84611057827487,41.49371442210202,52.13838079947368,116.56992631111578,54.74711758419961,115.96494687437735
2021-05-17,129.49743654302358,270.8958398914743,115.58306534101521,123.43866278404506,59.706441452607,41.94054774909434,52.88472528782143,122.15213811737658,57.13967052722313,114.37224870899341
2021-05-18,133.7032154192182,272.9718132631629,116.73680582757676,119.26082981351514,59.50297889809684,41.258742417052325,53.76055854677726,124.76883358177724,54.76896119501726,114.3218451700701
2021-05-19,136.70314522813888,271.9526513663472,118.43897705082847,120.09843551493627,59.90957492954076,41.03486012117216,52.4524772758248,121.97019341535686,55.545971201773085,114.36633524356428
2021-05-20,136.32444403833054,269.6470909484001,117.71605195750719,122.61308488773946,59.50788832069361,39.934252062696764,53.232604832977756,121.4704164889994,55.580849478627854,118.04339203396364
2021-05-21,136.268385907332,271.2066416725248,114.9404875783952,122.07439790357243,60.23332047723015,38.69199832791848,53.44643498246718,121.71527916045015,55.62674531571507,120.49198712348021
2021-05-22,137.17985383940507,279.22389998660054,112.656414310892,122.4062560976421,60.3350747775163,37.864566466228666,54.46864615553385,127.3742443680246,55.60782546423243,121.7090070127876
2021-05-23,137.4117384825866,275.2389020965579,108.55400782655444,120.67843430326818,58.65539651747803,39.15506819422683,54.343248771786314,126.49302010503105,56.59670367822552,118.9784627559058
2021-05-24,135.30421606974696,275.61362482958214,110.78754776948846,121.88928561855485,58.946708711468595,39.21624229923373,54.778251105071924,127.00317380468611,55.43084296557876,119.08811145500383
2021-05-25,132.39872402379007,276.0605739007681,109.72255163392975,128.07975385683264,58.89967585910389,38.11486231770002,54.63124795959608,128.32237798547075,57.2859624480476,117.6841759929774
2021-05-26,128.20849513138444,280.5705037839486,106.69289537805354,126.9625002250007,58.59620059727863,38.06178092799523,55.38424624638345,126.56786644996315,56.97234557483645,117.65058809841786
2021-05-27,128.59208971154868,281.1194521777798,107.62326974925453,129.1052197036558,59.056337945319015,38.40706638455359,53.63164149670706,126.69501070436498,57.51871896944626,119.3657953030254
2021-05-28,126.81147305410603,277.4140769793731,106.38753791246901,130.49029639160713,60.27748252481636,38.09407943675747,54.6055516826464,127.0078962192426,57.37574379567615,118.86115436889061
2021-05-29,128.70505079298874,279.22047436995194,111.2299271917895,128.2661554664681,60.90207985062014,37.69089093064203,53.65619377274519,126.98029197498784,57.53335780903933,125.79830391695484
2021-05-30,128.2310408617723,272.90909355056107,111.83726643637907,122.94403343461046,60.79007266428072,37.70297107398442,54.5088984151293,129.4529087251017,56.95391678771175,125.41936416522346
2021-05-31,126.26623143107045,266.7519229645431,112.53042213655577,119.81243854924051,60.28596867599414,36.952550773511156,55.10815091436931,134.11691604940162,55.47130611442242,120.77127616699507
2021-06-01,125.95085150370411,266.83567130970386,113.02253861842547,118.7429435631449,60.04405398631087,37.22415971561707,56.254875367326186,128.87281381337635,55.06199506321847,121.28771538499483
2021-06-02,123.6384540629886,276.0744275265759,111.58622586389184,118.64487925908738,60.71177040231848,36.78395812730154,54.177300634108164,127.76797551262484,56.1956560793851,120.47049057995268
2021-06-03,121.54541749302314,281.1855160328904,110.84802741873717,117.43431989632242,60.893245278335826,37.35098299604606,56.757996834768115,129.8818611675515,57.4992154365508,119.25141065577387
2021-06-04,119.05162614836641,281.536049487044,111.08561889284037,114.90123169068903,60.67976022222791,37.64928109508273,57.16710097824226,131.19181806678628,57.833820310603016,118.04218069912092
2021-06-05,117.82801204274222,274.7850886846807,115.05087568908776,114.93214095991794,60.40687963201058,36.94991401201292,60.5235620130412,128.37558094819892,57.337782033201485,119.02390643852553
2021-06-06,119.24245005386074,280.0495975796075,119.21021452352575,116.095616620025,59.13104912358493,36.7600320064318,60.89618424679051,133.685775340409,55.73484071626734,121.88661350738747
2021-06-07,119.67151865835295,284.742279664226,118.96703828251704,114.13956190691809,60.01904702767179,37.24117011647989,62.08007544847175,133.65020253048473,55.06622101771052,118.08670814733121
2021-06-08,121.63263152527898,287.15626481536174,116.6691122933867,112.91011064442456,59.458758645969915,36.13660860624892,61.06483975098907,130.6194693940371,54.61194780903476,116.34210102944309
2021-06-09,117.67469372468696,298.7722539326092,119.5917685973965,111.15092726286503,59.78271540744242,36.43832405740181,62.519509088017315,128.4809543095245,55.80478938280958,115.06721194431087
2021-06-10,114.53074973930964,303.0992921722371,122.67905025285229,116.90389690446152,58.34825872564229,36.947673296903226,62.0070976363047,130.49388780342062,54.163582188887936,112.16114399596734
2021-06-11,112.75351923528741,303.57797109921813,121.10610543457587,118.44481732596736,59.54660898304394,37.39073319910511,64.01462410080259,131.57914447401703,52.84535248917,115.2195013850812
2021-06-12,111.38884933025231,309.10563111893293,124.91788187369832,119.5266638860858,57.76478530656293,36.70408067634231,65.70812389738397,131.13408410825645,52.92945431922656,116.96812880246512
2021-06-13,112.94010137764181,310.82920295819787,124.39655365476041,118.77921956166908,58.755912135717075,37.11044589090785,65.36998989099615,133.9721202495889,52.792860213178884,114.97578218439045
2021-06-14,111.22573682410574,304.7447782771418,123.71881630982972,121.7100357003702,57.80983010136672,37.25033428152805,64.51143437329237,133.27463716600346,51.19847232076935,114.46865107641379
2021-06-15,110.79483635219373,308.03777687136125,124.27129731568037,118.79290873415107,59.06337642705387,37.40701145250186,64.76740738056202,133.25016166968877,50.668304514159765,114.96728187706027
2021-06-16,111.84869121078779,297.27557956759637,122.93224715168273,118.18719089040702,59.36598244532723,38.29977542180411,63.76773434593809,131.92309173781248,50.1489198263171,113.12429290938448
2021-06-17,111.07204410910045,301.85839310117467,120.3412398402158,119.19843452211903,57.34528048710859,37.869793037814865,63.347518622615496,136.34214506336858,49.873299051334506,108.14401068027382
2021-06-18,106.63163057245876,302.06383542622484,121.81847875548677,120.09350953134559,57.537467581476825,38.750083646089934,62.663883324530595,138.78242556033956,48.24541972299147,106.18671691806692
2021-06-19,102.77787516338856,300.403418912841,121.70576933323152,120.36756650423051,57.60867980968836,38.03122826298666,62.4254587229732,134.62603994401243,49.56081080466745,105.54189580103163
2021-06-20,101.77294163314484,309.9498810551029,118.68199793188853,117.65788286813955,56.34564369576385,37.97960362278791,62.96435477256262,136.61763152634117,52.11021427108462,100.79370848717731
2021-06-21,103.01199786478439,306.4962299610844,117.29005950213562,116.1994613387189,55.321539454306595,39.25915533300754,64.02504892700432,136.68101111937005,53.518248677998784,97.74464041504237
2021-06-22,100.270425981838,293.14545198319314,115.64937204158123,116.57524697276605,55.43534535185254,39.37641607868811,62.21818927404853,138.87653116548609,53.774737580222904,99.17768295797438
2021-06-23,96.47466458525268,294.97169455501137,112.90208595899563,115.6488858468821,56.02779940584885,39.44815487352893,61.15856376132194,138.89395504889313,52.127579386781484,101.4593000601203
2021-06-24,96.07857044674041,301.57050600503953,111.71315544306258,114.43786625257407,55.171485326041946,40.13942377260047,60.2908079479271,140.68456322918504,51.72885303235807,97.44970299309051
2021-06-25,94.98267123996864,294.45882078823746,111.78890304787593,111.71331182775113,56.19323375966908,40.066309121517186,60.07665982768069,142.5300412077871,52.72608903495169,97.41053064528082
2021-06-26,93.51765794972353,284.01160076274664,110.25504805237145,110.33429534427731,56.313551849303295,39.789733888877116,60.903234130604275,140.7826705895092,52.66593788210878,99.71718754766398
2021-06-27,94.15699181846817,283.6705735963301,108.92769978496304,108.93695254534892,55.35553077882701,39.35920350444597,61.82368400063516,140.1579101214089,51.24419658956927,103.24352492790524
2021-06-28,94.75953101616517,275.6884047675072,107.96510803902711,109.178545037831,57.24270278054437,38.48691502943752,63.030532660739446,144.0808919783633,50.59989889364686,102.67049524337266
2021-06-29,92.7955274507881,274.5665672191751,107.88609922836552,110.61893757832782,58.49080374870208,37.91107683597852,60.55050172643969,144.0196726434032,50.896958280404945,103.18265199371425
2021-06-30,92.18925112465483,275.25162233433736,111.15600780774557,111.46347814248739,58.05403136324573,37.53181607843622,60.34480881690359,148.7341277135077,50.710369309094474,103.14180333447177
2021-07-01,91.29996858641731,281.3015613754241,115.51296151155177,112.4680160982077,58.150137378293444,37.559426609027,57.467198070301166,150.95071498979505,50.84644187917501,104.02540276545443
2021-07-02,90.000839067012,279.13859496866854,114.56338735814018,114.7660143025882,57.70963864765645,39.12389715942331,57.962407189792884,147.09941079726627,50.71571944660263,102.66958742436347
2021-07-03,86.05091379665711,288.06807638700013,116.17447518678694,115.98989587603374,57.900546356994354,38.04249889482252,57.40177491845538,149.57591991709018,49.64945184446066,97.47087320130079
2021-07-04,85.66006020669192,287.25135986895936,116.48945536191707,117.67991190813373,58.638900854766,38.23938389542263,58.77428739139342,145.03189387126193,50.15049605445037,98.69225802867209
2021-07-05,83.53644060558035,278.61732734793725,114.751567521024,116.12290913455816,59.522494639213406,37.76939220605883,57.76766191298036,143.25776588749454,51.272495383658004,98.71800363006358
2021-07-06,83.236960752916,278.004338587104,117.71688649493815,114.38298912786759,61.08854134311987,37.928398551496635,57.58232086053554,150.4232342483143,50.18998996630789,98.01970058812682
2021-07-07,81.18528413921678,283.3001097900695,121.69380773436176,118.2032043148633,62.58392622328827,37.77848999420666,57.16169239739082,145.39557900518275,52.23359941237682,98.93908240417697
2021-07-08,80.3864909170952,290.82488303921883,119.32621937289375,119.16448486266626,62.36785004319932,38.26105515297659,57.089012975559406,141.17640898872506,52.312551931878566,101.01455551945283
2021-07-09,80.33951883021896,295.33333833078035,116.83103775752633,119.10189778462453,61.58886255493183,38.832660655405846,57.124969419691325,143.12485145998207,53.45057009498314,102.41182637855051
2021-07-10,80.77836290211523,289.4372311574027,116.8245276735159,117.83205621320744,61.165052400140574,38.54177750380695,56.00540504983115,137.5219755634482,52.73631755822076,102.80791323566324
2021-07-11,78.60029220947837,289.5280116194568,121.2644868959764,120.24303336376289,63.175598450683836,38.8432727759725,57.313142260551395,135.53075436400442,52.056714899476354,97.17580746260528
2021-07-12,80.46491982673187,298.4473504019972,119.92287179958508,119.63231489366073,62.223084647049355,39.1405431015472,58.60261064060116,130.80677035791356,52.48299539664644,96.63809140622693
2021-07-13,80.6474052398999,301.1870612749993,119.47147626083863,119.38446819235106,61.95692519395627,39.90011716391167,59.09341917850568,131.3838467612245,51.14892833009751,95.90638692964336
2021-07-14,82.09691195890937,301.41413567658594,121.04738022708452,123.6023496291036,63.243901964675466,39.97445773569197,58.48949723390462,124.67394338471661,50.97667416346885,95.28105331828918
2021-07-15,82.7378691407696,300.48635145729224,120.27174478491006,119.20359185433946,62.05495729994115,40.35553507339508,60.49674872680006,124.43076590128312,51.31088852916415,97.09611575943171
2021-07-16,81.39603641316201,302.69080372789506,118.49054404321942,121.26539544217027,62.24286349345567,40.596418726332004,59.549855312760485,126.19029746175035,53.45025797549601,95.13882954634008
2021-07-17,80.84293568199845,304.0929127780016,120.35417804118644,119.90832341109378,58.71614514101208,41.699983243002286,60.455615900474584,121.79143611510364,52.80076380232646,98.12273036354738
2021-07-18,83.1838179367588,309.80158834893064,119.930260696545,120.10734105617422,58.56239596948229,42.640934844130264,59.39662405814627,119.8286461713156,53.86762919902689,98.03567302079347
2021-07-19,85.47714148731549,305.64087738256524,119.79886903582572,117.8915696368683,58.571019494780764,41.38000237203918,58.81734847849328,116.38655904746248,54.61522918738962,99.44069938485075
2021-07-20,82.51918324283871,313.7946775742231,125.78261918898697,118.00004493978166,57.82000517810077,43.71741850314176,57.26578388255701,116.4333614973324,54.81143141912867,102.11594778792386
2021-07-21,83.11289057100028,310.66530432309276,123.38976996020648,117.19334513677282,56.65559427362438,43.759234493543225,56.61960115249191,112.95424464779676,56.187358165139045,101.09954175956457
2021-07-22,81.00492026098085,309.6198588186785,123.55849699613786,113.09985958195936,57.03138818703381,42.84277822154311,58.55715652722802,114.13791592513476,55.737971685648894,99.59281935730296
2021-07-23,80.83486224535747,313.4145024765667,123.49549667193358,112.60864697007608,57.09796696131833,42.325358336181445,58.15521326364362,109.37655588455434,56.82344218734535,100.18798162450192
2021-07-24,79.58441831325129,325.31632406689283,123.71041954122761,110.27507245593871,58.07632626103123,42.6623090041581,58.61415092775162,108.4452022508476,57.335416541660294,99.66348092908729
2021-07-25,80.46930385416047,312.92213352028574,122.63692617856839,114.07328801976197,57.18535706495029,42.14708628343411,58.089013457717535,105.81040430880732,54.80316257874054,99.20386006645198
2021-07-26,80.68795411971803,312.59353355893086,122.28157694843918,114.17148429290472,58.355188160379676,41.98655124681992,57.42205564679226,105.21548428445696,55.43816327202888,102.00543040383344
2021-07-27,79.6742814555846,313.2120548004454,123.10907457988255,111.90500220681027,58.37901711306791,40.755779436371554,55.390405547126285,105.98723230277635,55.012537060310805,102.41810440466674
2021-07-28,79.64576606688851,307.0956494894606,122.99765027517078,109.1451981216321,60.003089094899266,39.65050687042409,55.17351303594421,103.7778826842774,55.640143379100735,101.73921294892891
2021-07-29,78.8195739025359,312.33593914192096,123.07004814762172,110.27298332983455,58.82543734289941,38.536472792686375,55.291813833767776,103.11609869078057,56.33724167896029,101.57661648729183
2021-07-30,79.14285291966372,302.19512500040526,127.7182486492632,109.91075425628462,59.64615451519765,37.89207231465417,55.63242235721494,100.42921330649288,56.84660678014669,100.85344362631034
2021-07-31,79.1890573148562,306.4136119860493,124.56989085048976,108.40609420840778,60.19170720986271,39.48219151156788,55.47878526197579,101.61656001209597,56.72498747847191,104.77108675829442
2021-08-01,76.4218405803148,306.99347550739,120.52001399381994,102.97154153209338,60.549802186008954,39.5923450856266,55.162737115902225,101.40073844962689,60.24000741051689,104.23010096258389
2021-08-02,77.20153343254655,303.0064602504801,121.23164267532646,102.48091575678673,60.052665927549235,41.03263425287889,56.46147200912084,101.67806267016275,57.463892528583564,103.47754040682311
2021-08-03,81.37509089019683,301.6086207480006,123.90654024509347,105.43634731319959,60.31565326533097,40.341791070346744,53.71144562803231,103.06935046219397,56.52751150091815,103.84209271688088
2021-08-04,79.34100601558681,300.00866217296436,123.99010047375593,106.00273783514123,58.97082869523405,41.30750169884156,53.07024399251656,99.61762086904004,56.40425504840107,103.91348479742283
2021-08-05,79.59583255925322,308.1816925756045,123.40375417328029,105.74913768150321,57.66971475193496,41.98540200313221,53.2658705325297,98.78077761119854,54.255619904511846,106.9153628908642
2021-08-06,77.64146838150934,304.53727142139866,124.28817533236364,103.21843829875961,55.94710909411327,40.20190614126684,54.03396113948611,97.70369918725865,57.432036974413414,104.78912623717832
2021-08-07,76.21061217149602,301.09360677236754,124.89255058530816,102.24776521251395,56.63227343768604,39.41508376916169,52.54090367496417,94.18985454779221,54.87794909784702,103.70336623955146
2021-08-08,75.75185429431491,297.29117373127684,127.99839301377341,104.7590321034317,56.25306035103181,38.000932750127106,51.94539970507555,93.05991275083817,54.15670471764081,102.2562502590871
2021-08-09,74.76183377304118,294.9928655175522,126.37142822692142,105.1955053908112,56.65849721352021,37.308825495781996,53.265919633289506,91.2358225048447,52.40440971495251,103.03498901426065
2021-08-10,73.53961515164485,296.88843935005366,120.29632754481582,108.1251075207862,57.42031989724271,36.189205141117284,51.69055116460264,94.28723360898762,51.63157054338292,101.31598447976008
2021-08-11,70.20672317329851,294.80559946967253,119.7484508773226,109.67236288115781,55.81360927908903,35.08884572916275,52.15676130752739,96.1856694771272,50.00914927436002,103.5074777674038
2021-08-12,70.25943696675213,301.24300601947436,119.580275287087,104.13987930008041,55.64397231709396,35.83283018724438,51.224463351789346,95.43933607176649,49.83298354093408,97.50505039826848
2021-08-13,72.6079957592718,295.8123436321729,120.78979493183763,103.95929838300732,57.04355071624416,36.12383298887351,50.9837859570499,93.73380632776363,50.62816915833606,93.85165062306262
2021-08-14,73.54593193719873,289.3101235578912,123.8150566663223,104.2946701287016,57.77841285262209,36.18306799322471,49.1969295823558,92.12021791371649,51.309005980833064,94.16446909396576
2021-08-15,75.28307200108132,291.64355183109194,121.42121167878649,102.63416519580434,57.897340922209416,34.508483717636715,50.84349363449897,92.93409402607196,52.56816449040645,91.18773447528326
2021-08-16,77.15696577262257,304.6595971974789,118.21355867098255,104.21760878081422,57.89862617912872,33.44256231153188,51.34469249620691,94.48349719844775,51.93616210040152,93.31408019667086
2021-08-17,74.5849176300487,295.5517610877628,118.53651195573724,104.27052064018433,57.06885376840589,33.98406055897306,51.88986460243496,96.1050968085372,51.8082574230631,94.4386646656921
2021-08-18,73.92014180718273,307.6919557039639,116.61018512784428,108.66092982162552,57.108674071420396,33.04915165156044,53.30965364767978,96.34709211093772,52.69016255082022,96.75025103949943
2021-08-19,74.41977625692124,304.04740082819944,118.88574747987879,108.6625717044756,57.89204268386526,31.625572284563717,53.78622245809259,95.11657436461797,54.43242562141571,97.95592818605554
2021-08-20,74.77677945251311,307.00462661769774,116.51173973770486,112.19031663506108,60.19773270911283,31.874094577152206,55.49705846084151,94.03386582534749,53.564649123308456,98.03610462100599
2021-08-21,75.42724925453078,304.58551193834995,117.76486588641343,112.87779529521045,58.995816620699486,32.20481573123666,56.455524007997596,94.35634428141667,54.79947294758564,95.64911410770046
2021-08-22,76.13317351710882,297.45650097696125,115.14087305163598,111.45343366528863,57.88426442398331,31.851853643955728,56.21372464784409,95.936161019997,54.447486026517126,92.61584022452229
2021-08-23,77.86911318067867,292.47654293401195,115.00565062678014,112.44879420439754,58.115350468795484,32.548886580113006,56.75225566400674,94.28354632947925,56.81983069704332,92.97580736433854
2021-08-24,77.63964812502152,298.1150544416419,115.57941599350322,113.3466487825661,61.01203339902354,32.36978865683236,56.39158271406077,94.50337504024623,58.03749777802129,90.17438300876248
2021-08-25,74.58754676933555,294.61449642435304,111.80245876577423,112.38358459176985,61.625203963888325,31.793121607642355,54.78236253559706,94.63442695620245,59.03869508945729,87.11751932807296
2021-08-26,75.81112921674298,299.43030153713033,113.93583997163236,115.12232807779844,64.33919510865775,31.566696051537154,54.90241433606553,93.84623870634314,59.04102929615284,89.78832181181565
2021-08-27,73.77178787994981,294.2738142776306,117.0740453075037,117.47090762577672,63.871923151163905,32.10610901704121,55.277085807316084,96.66214128797058,59.12901175839227,91.63011753783414
2021-08-28,77.66990672469306,297.79391267107155,117.18954626584774,119.16823768708501,63.40529933308811,33.63947604669623,55.47616185135875,96.13449490473393,58.14074245830849,93.6408858402698
2021-08-29,79.01699403403623,294.83173058612226,118.54062769743241,115.57279856339981,63.63986162669464,33.944085775909706,57.37048394833389,94.65244937946603,56.654255039066534,91.96391249092645
2021-08-30,76.90476152972693,302.71351062589736,122.21216117961357,116.31296508459864,65.19432245367032,34.03502767112605,57.26135192317956,94.02199285188715,56.30255563131986,89.11707475337198
2021-08-31,77.31121052129326,302.4693182347341,124.03400407857274,116.53052498811572,64.9821753019803,33.44200609346201,57.34398376090051,95.41020356466304,55.01509748830074,89.27298285428648
2021-09-01,77.67154717501725,298.12546692374633,122.57572065216125,117.06798905360934,63.5091320359475,33.67604911381435,56.317120027633216,97.43834530889809,57.58741391476857,87.73613631028574
2021-09-02,78.50140219869124,293.79226152922627,125.12763481254404,114.10556390191384,64.11956499386177,33.088072727318675,56.08398450867075,95.429117373258,58.53455465377814,86.26746786096288
2021-09-03,79.36800156511345,291.7703947710075,124.84116166985257,114.44275932458845,63.14260766289463,33.22728557436422,57.80052970867747,93.94405940036299,59.90638235128443,88.85220964995271
2021-09-04,78.07246975618239,283.27955764019464,125.5951046609789,113.18982277697889,65.50237726179925,33.250416776130805,56.87317869434905,91.78868297547947,61.21222761540155,87.83719048567228
2021-09-05,78.14090620858887,288.6947452167296,124.37869509310478,113.08584925726983,65.4806718571828,33.70483327215592,57.54512885747212,91.38460398554548,61.29014963219819,87.184070008597
2021-09-06,75.83166675855408,290.18210549461287,129.0856619346716,111.08712666667076,64.46830176217584,33.11787858478216,58.37906340298587,92.20429729804587,61.09581365438723,85.58333724581385
2021-09-07,75.97176848015134,281.1015986303376,129.45594820110796,113.0234294640796,62.85504809207436,32.10280350036207,60.22318549939252,91.07615994452935,62.48384681272495,85.31974456349998
2021-09-08,75.7256886030131,283.5663688441046,127.16716999693183,113.32293509512104,62.37547738176665,31.254972669619107,60.62967041117188,90.59653866585222,62.287616506198276,83.25473211204358
2021-09-09,78.13588637685163,288.5385020110571,129.61934950145263,112.6306572913221,60.21830521750348,32.47574025793378,60.55558397570508,89.23976527238996,62.80684803880995,85.19809868299582
2021-09-10,78.09986486422729,295.9168652843724,132.42690445226603,110.20598687865994,59.40681525280075,33.09767482197363,57.27030721767757,88.97301745285664,61.00952808181738,84.38606912695
2021-09-11,77.63310869278934,293.79665421804964,130.96421949094193,107.78775090555999,62.12991823687496,34.33384782509609,55.93926988701278,91.78833147938042,60.52210406064297,84.60410158804812
2021-09-12,77.53486560866733,289.92001534954323,133.5412085764362,108.05913142556322,61.537756217669404,33.43801631634265,54.93952883417032,88.77514063668943,60.53689995802643,82.57924524131711
2021-09-13,77.12306163568545,297.8644143581264,136.74432686469925,107.98937516272635,61.43057624471581,34.69520183346699,55.51173075197068,88.19311934514636,58.81036563613735,83.22976030285336
2021-09-14,78.40226140426239,294.1014841295729,137.54073335934916,107.20413410385179,61.204471918105966,32.96889206520947,55.26550136059299,89.90295339668225,58.067705333008135,83.31719544357615
2021-09-15,77.21689650596645,296.22161276837005,136.94511817178042,105.19032258218814,62.835634095748794,33.58140925101069,54.596891848894906,90.79800618034224,58.69183096945205,84.38749019419768
2021-09-16,74.60039286245294,302.18518502852754,135.38476833577633,104.43752186723604,66.15069354720629,33.78415592181025,54.17505172067917,86.79327953860295,60.32318700219178,82.11711283610767
2021-09-17,73.1032541341623,300.18258991233773,139.21997998152443,106.05262722755658,65.94187233233235,33.992463664758866,53.52453320140621,87.03569957294381,60.411665125579454,83.70816457282547
2021-09-18,74.51733149571542,303.1482581113099,138.21105958736598,107.62607129267752,65.82058087519312,33.25692496742163,53.09281738524903,87.18283687627302,61.511418147874885,83.40090844405185
2021-09-19,72.71520627152275,303.49228096038456,138.524677177622,108.02609077062051,67.03151042540641,33.93465004228627,52.46185079853524,86.10849418436374,60.23173619054563,84.56654567877845
2021-09-20,74.82223133208488,301.57978230057506,137.8557953568352,111.19510648326714,67.70927655557497,34.23072016185375,51.212297117537105,87.27737922448996,59.11246629161298,82.64854228168794
2021-09-21,74.30330686936027,298.0465174603567,137.24481931442958,107.99050435743852,69.00769172478726,35.00275044141274,49.21773949003112,88.98532388369641,58.15421936543862,84.06509785974181
2021-09-22,74.2015908543858,298.21804659360265,136.73674544542277,110.6084732396696,67.29686957610589,35.42827211511205,50.301839112992056,90.26019896525165,60.85804037788184,83.17577863232091
2021-09-23,75.6222616697661,297.5852837529348,140.10978409928424,110.59146387811985,66.77481305803131,36.35370974392702,49.80730972158004,87.70994080361764,60.22895460817434,84.20554957895214
2021-09-24,77.72764404430556,298.2466930865528,143.80363022909364,107.5874128227447,66.1828363580579,36.14389422296022,49.69319178386702,87.85745907992447,61.06121150199563,83.4564454936597
2021-09-25,77.94377149013435,297.97753803011966,141.14070364165337,107.34283072269672,65.99268045488877,36.02456113336549,49.724756359204086,87.99042877988194,60.53328215474031,85.58077045015271
2021-09-26,76.12069687163958,293.68088007181626,148.98802408207564,105.11441211649209,64.20592246164011,36.553745181392124,47.65907078604866,87.57639173549805,63.131158667626906,82.9364343198726
2021-09-27,73.10332651505415,284.87526297625504,151.6649204221405,107.47901699016458,63.547697730569965,37.053224623804546,48.98423632734016,90.70697873064093,62.820130033194914,79.11891716084098
2021-09-28,71.90314691716932,282.443543830824,150.87948178259518,107.075198115109,64.96976124460328,37.99765827902488,48.81605027063957,92.69978361640018,63.26949670438722,79.22099001530684
2021-09-29,73.20681447148091,282.85168632189107,157.08911146273402,103.99483490199874,64.30035063831976,37.90150984277898,49.24509716321887,95.05057687217223,63.23862300300043,76.96758119804674
2021-09-30,74.44036964162942,287.12251352402603,150.98821443497147,103.98692269693795,62.2554170927717,37.39768424049922,48.35591889665678,96.58899840037593,63.386386589797425,74.98860460328339
2021-10-01,75.75061835346064,278.88895488259175,151.98508027064284,102.29399340609588,61.800109506887594,37.77485540463641,48.86022219364944,99.1717284745169,63.28211129368111,75.44821105514525
2021-10-02,75.08744089649032,279.9040542458693,153.32098671633085,102.09286326835084,59.57066995808724,38.025280708231314,49.216473289386094,97.82264888827795,61.65653682646307,77.67525988792748
2021-10-03,75.8254686115529,278.62164005975313,149.8343666448691,100.41483469015236,61.12259361043776,38.12997338711826,48.67451421585566,98.81983190244246,60.65227738974929,80.00682733648773
2021-10-04,77.87700330148299,276.02168740119566,147.95043847902227,95.15684644328266,59.3114324224263,37.10849444967849,48.806120699340404,98.17506470576633,59.02032416644963,79.55692647651392
2021-10-05,78.66408615579687,278.9355895620046,142.3292974586495,94.91274347694905,57.67047396221553,37.7777303367374,49.571543592190494,96.41178708472745,58.11607944301313,78.82298670006327
2021-10-06,75.11980748190975,280.809859172659,141.55262200672922,96.75438305173887,56.403558358128194,37.30994914105196,48.077927942158055,94.47527812515128,56.74223625133889,80.39309910088981
2021-10-07,74.07074156890641,281.50725430357505,140.4746608431123,94.29785647936524,56.21370350332701,37.75699943789327,46.916596561234776,96.00410124393056,55.77793494585503,79.6165276082316
2021-10-08,74.85690341809556,277.7720124830836,140.58022715554097,93.7043630671966,56.359148598760314,35.95920813651284,45.19974769004387,97.1868084201594,56.93497168528189,78.1667318128587
2021-10-09,74.49155928230053,279.4093076830072,142.52928091372897,89.90431892224164,55.360419119881584,35.720022313674164,45.83538288015981,102.04309811560994,56.67534169328202,75.96715521391832
2021-10-10,75.09087080870488,286.791278063162,142.8371844135637,88.27408652316288,56.421118042174406,36.19405959965226,44.89476671296573,102.82153514988721,57.80574902940224,77.76285170009544
2021-10-11,74.99107658029821,284.73739682280365,146.3431911585749,86.1375702642219,56.91602072105255,35.20232309157349,45.85136309705821,102.29088242881353,59.27237711225714,78.52712484601564
2021-10-12,73.15646454135533,292.8502926602686,150.88347480974826,87.65753055921068,56.04908970690648,34.9868750497371,45.984723820047535,100.85121927437464,61.27856519721063,78.75379570329196
2021-10-13,69.2011168303323,294.8379016419011,149.83285085349803,87.5261730215577,55.635874108893965,35.55159569248022,47.01449448527673,101.42214440503969,60.86271514314686,78.68868646764223
2021-10-14,69.22824313746466,290.1061658585376,151.56770145062183,88.3314879022667,57.34995000666123,36.44418944930941,46.36976129264205,103.08607280893304,59.705163045753046,79.78392612551627
2021-10-15,68.51295727026404,284.16912447182,152.41661802851377,83.60651802377974,55.34158277356074,36.31481849254972,46.44621739343008,102.32464037632839,57.81915301104675,78.47883367927945
2021-10-16,69.04901542867893,287.47561279968255,152.36716457415673,85.54089491107547,55.781434378915456,35.77194416445527,46.18565220638889,99.45368487568008,57.694102914408724,80.22436086988934
2021-10-17,69.99538754132548,295.53648260207194,151.44416925837663,87.84382653232275,55.56577863845997,36.82477335259398,46.16546284367439,100.86042019937057,59.39620860554492,79.91400871233922
2021-10-18,70.30111197768372,303.1546058668705,151.04131818497416,85.52318188167565,57.947335750774435,36.47879395402762,46.312043775089705,103.19232656805288,58.6733639887205,78.30315340837682
2021-10-19,70.65787225995336,292.28301849290415,150.17160391770224,85.94231160680145,57.63447588673671,35.35272937533517,47.78863656094977,103.40601342794442,60.35277417129375,77.89592024058445
2021-10-20,69.41427677616268,293.85655873076166,149.52350194039224,83.91792076237797,59.32868079517257,34.91275035956915,46.0297601321832,106.15282056414546,59.74405848602634,76.94898021139429
